MeshID	Name	Synonym	DataSource
MESH:C531768	Colangite esclerosante porracoccidiodomicose	Colangite esclerosante porracoccidiodomicose	MESH
MESH:C531774	Familial pars planitis	Familial pars planitis	MESH
MESH:C531777	Islet cell tumor syndrome	Bilateral pheochromocytoma and islet cell adenoma of the pancreas	MESH
MESH:C531777	Islet cell tumor syndrome	Chromaffinoma	MESH
MESH:C531777	Islet cell tumor syndrome	Familial islet cell tumors	MESH
MESH:C531777	Islet cell tumor syndrome	Familial pheochromocytoma	MESH
MESH:C531777	Islet cell tumor syndrome	Islet cell tumor syndrome	MESH
MESH:C531782	Endemic treponematosis caused by Treponema carateum	Endemic treponematosis caused by Treponema carateum	MESH
MESH:C531783	Hip socket neuropathy	Deep gluteal syndrome	MESH
MESH:C531783	Hip socket neuropathy	Hip socket neuropathy	MESH
MESH:C531783	Hip socket neuropathy	Pseudosciatica	MESH
MESH:C531783	Hip socket neuropathy	Wallet sciatica	MESH
MESH:C531784	Familial pityriasis rubra pilaris	Familial pityriasis rubra pilaris	MESH
MESH:C531784	Familial pityriasis rubra pilaris	Pityriasis rubra pilaris--familial type	MESH
MESH:C531791	Priapism, familial idiopathic	Familial idiopathic priapism	MESH
MESH:C531795	Idiopathic intracranial hypertension with papilledema	Idiopathic intracranial hypertension with papilledema	MESH
MESH:C531815	Hypopituitarism and septooptic 'dysplasia'	Hypopituitarism and septooptic 'dysplasia'	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	ADA Deficiency	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	ADA-SCID	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	Adenosine Deaminase Deficient Severe Combined Immunodeficiency	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	Adenosine deaminase deficiency	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	Adenosine deaminase-deficient severe combined immunodeficiency	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	Adenosine deaminase-deficient severe combined immunodeficiency disease	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	Bubble boy	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	Bubble boy disease	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	Delayed-Late-Onset Adenosine Deaminase Deficiency	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	Partial ADA Deficiency	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	Partial adenosine deaminase deficiency	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	SCID Due to ADA Deficiency	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	SCID1	MESH
MESH:C531816	Severe combined immunodeficiency due to adenosine deaminase deficiency	Severe combined immunodeficiency due to adenosine deaminase deficiency	MESH
MESH:C531821	Stenotrophomonas maltophilia bacteremia	Stenotrophomonas maltophilia bacteraemia	MESH
MESH:C531821	Stenotrophomonas maltophilia bacteremia	Stenotrophomonas maltophilia bacteremia	MESH
MESH:C531833	Ophthalmoplegia, painful	Nonspecific inflammation of the cavernous sinus or superior orbital fissure	MESH
MESH:C531834	Toxocara canis infection (canine roundworms)	Human infection with the larvae of canine or feline roundworms	MESH
MESH:C531834	Toxocara canis infection (canine roundworms)	Toxocara canis infection (canine roundworms)	MESH
MESH:C531834	Toxocara canis infection (canine roundworms)	Toxocara catis infection (feline roundworms)	MESH
MESH:C531835	Esophageal atresia with or without tracheoesophageal fistula	Ea-Tef	MESH
MESH:C531835	Esophageal atresia with or without tracheoesophageal fistula	Esophageal Atresia Tracheoesophageal Fistula	MESH
MESH:C531835	Esophageal atresia with or without tracheoesophageal fistula	Esophageal Atresia-Tracheoesophageal Fistula	MESH
MESH:C531835	Esophageal atresia with or without tracheoesophageal fistula	Esophageal atresia with or without tracheoesophageal fistula	MESH
MESH:C531835	Esophageal atresia with or without tracheoesophageal fistula	Tracheoesophageal fistula with or without esophageal atresia	MESH
MESH:C531836	Congenital agenesis of the tricuspid valve	Congenital agenesis of the tricuspid valve	MESH
MESH:C531841	Benign non-infected urachal cyst	Benign non-infected urachal cyst	MESH
MESH:C531841	Benign non-infected urachal cyst	Giant urachal cyst	MESH
MESH:C531841	Benign non-infected urachal cyst	Infected urachal cyst	MESH
MESH:C531841	Benign non-infected urachal cyst	Inflamed urachal cyst	MESH
MESH:C531847	Wallerian degeneration of the pyramidal tract	Wallerian degeneration of the pyramidal tract	MESH
MESH:C531849	Intestinal lipophagic granulomatosis	Intestinal lipophagic granulomatosis	MESH
MESH:C531849	Intestinal lipophagic granulomatosis	Secondary Non-tropical Sprue	MESH
MESH:C531854	Lysosomal acid lipase deficiency	Acid lipase disease	MESH
MESH:C531854	Lysosomal acid lipase deficiency	Cholesterol ester hydrolase deficiency	MESH
MESH:C531854	Lysosomal acid lipase deficiency	LAL Deficiency	MESH
MESH:C531854	Lysosomal acid lipase deficiency	LIPA deficiency	MESH
MESH:C531854	Lysosomal acid lipase deficiency	Lysosomal acid lipase deficiency	MESH
MESH:C531857	Zellweger leukodystrophy	Zellweger leukodystrophy	MESH
MESH:C535269	Preeyasombat Varavithya syndrome	Fanconi syndrome caused by degraded tetracycline	MESH
MESH:C535269	Preeyasombat Varavithya syndrome	Preeyasombat Varavithya syndrome	MESH
MESH:C535272	Premature ovarian failure, familial	Familial premature ovarian failure	MESH
MESH:C535272	Premature ovarian failure, familial	Idiopathic familial premature ovarian failure	MESH
MESH:C535273	Presenile dementia, Kraepelin type	Catatonia of Kraepelin	MESH
MESH:C535273	Presenile dementia, Kraepelin type	Kraepelin	MESH
MESH:C535273	Presenile dementia, Kraepelin type	Kraepelin disease	MESH
MESH:C535274	Prieto X-linked mental retardation syndrome	MRXS2	MESH
MESH:C535274	Prieto X-linked mental retardation syndrome	Prieto X-linked mental retardation syndrome	MESH
MESH:C535274	Prieto X-linked mental retardation syndrome	Prieto syndrome	MESH
MESH:C535274	Prieto X-linked mental retardation syndrome	X-linked dysmorphic syndrome with mental retardation	MESH
MESH:C535275	Primary amebic meningoencephalitis	[OBSOLETE] Meningoencephalitis caused by Naegleria fowleri	MESH
MESH:C535275	Primary amebic meningoencephalitis	[OBSOLETE] Primary amebic meningoencephalitis	MESH
MESH:C535276	Primary angiitis of the central nervous system	PACNS	MESH
MESH:C535276	Primary angiitis of the central nervous system	Primary angiitis of the central nervous system	MESH
MESH:C535280	Primary cortisol resistance	Primary cortisol resistance	MESH
MESH:C535281	Radius absent anogenital anomalies	Radial Aplasia And Anogenital Anomalies	MESH
MESH:C535281	Radius absent anogenital anomalies	Radius absent anogenital anomalies	MESH
MESH:C535282	Raine syndrome	Lethal osteosclerotic bone dysplasia	MESH
MESH:C535282	Raine syndrome	Raine syndrome	MESH
MESH:C535283	Rambaud Galian syndrome	Rambaud Galian syndrome	MESH
MESH:C535284	Ramer Ladda syndrome	Humero-radial synostosis	MESH
MESH:C535284	Ramer Ladda syndrome	Humeroradial Synostosis	MESH
MESH:C535284	Ramer Ladda syndrome	Ramer Ladda syndrome	MESH
MESH:C535285	Ramon Syndrome	Gingival fibromatosis combined with cherubism	MESH
MESH:C535285	Ramon Syndrome	Ramon Syndrome	MESH
MESH:C535286	Ramos Arroyo Clark syndrome	Ramos Arroyo Clark syndrome	MESH
MESH:C535286	Ramos Arroyo Clark syndrome	Ramos Arroyo Syndrome	MESH
MESH:C535287	Hunt's syndrome	Hunt's syndrome	MESH
MESH:C535287	Hunt's syndrome	Myoclonus and Ataxia	MESH
MESH:C535287	Hunt's syndrome	Ramsay Hunt Syndrome type 2	MESH
MESH:C535288	Rapadilino syndrome	Radial and patellar aplasia	MESH
MESH:C535288	Rapadilino syndrome	Radial and patellar hypoplasia	MESH
MESH:C535288	Rapadilino syndrome	Rapadilino syndrome	MESH
MESH:C535289	Rapp-Hodgkin syndrome	Rapp-Hodgkin syndrome	MESH
MESH:C535290	Rasmussen Johnsen Thomsen syndrome	Rasmussen Johnsen Thomsen syndrome	MESH
MESH:C535291	Rasmussen subacute encephalitis	Rasmussen subacute encephalitis	MESH
MESH:C535291	Rasmussen subacute encephalitis	Subacute focal encephalitis of Rasmussen	MESH
MESH:C535292	Ray Peterson Scott syndrome	Pelvic dysplasia associated with arthrogrypotic changes in the lower extremities	MESH
MESH:C535292	Ray Peterson Scott syndrome	Ray Peterson Scott syndrome	MESH
MESH:C535293	Reactive angioendotheliomatosis	Reactive angioendotheliomatosis	MESH
MESH:C535294	Reardon Hall Slaney syndrome	Reardon Hall Slaney syndrome	MESH
MESH:C535295	Reardon Wilson Cavanagh syndrome	Ataxia-deafness-retardation syndrome	MESH
MESH:C535295	Reardon Wilson Cavanagh syndrome	Reardon Wilson Cavanagh syndrome	MESH
MESH:C535296	Recombinant chromosome 8 syndrome	Rec(8) Syndrome	MESH
MESH:C535296	Recombinant chromosome 8 syndrome	Recombinant 8 Syndrome	MESH
MESH:C535296	Recombinant chromosome 8 syndrome	Recombinant chromosome 8 syndrome	MESH
MESH:C535296	Recombinant chromosome 8 syndrome	San Luis Valley recombinant chromosome 8 syndrome	MESH
MESH:C535296	Recombinant chromosome 8 syndrome	San Luis Valley syndrome	MESH
MESH:C535297	Recurrent respiratory papillomatosis	Juvenile laryngeal papilloma	MESH
MESH:C535297	Recurrent respiratory papillomatosis	Juvenile-onset recurrent respiratory papillomatosis	MESH
MESH:C535297	Recurrent respiratory papillomatosis	Recurrent respiratory papillomatosis	MESH
MESH:C535297	Recurrent respiratory papillomatosis	Respiratory papillomatosis	MESH
MESH:C535298	Red cell phospholipid defect with hemolysis	High red cell phosphatidylcholine hemolytic anemia	MESH
MESH:C535298	Red cell phospholipid defect with hemolysis	Leaky Red cell syndrome	MESH
MESH:C535298	Red cell phospholipid defect with hemolysis	Phosphatidylcholine Red cell membrane disorder	MESH
MESH:C535298	Red cell phospholipid defect with hemolysis	Red cell phospholipid defect with hemolysis	MESH
MESH:C535299	Autoimmune progesterone dermatitis	Autoimmune progesterone dermatitis	MESH
MESH:C535300	Autosomal dominant compelling helio ophthalmic outburst syndrome	Autosomal Dominant Compelling Helioophthalmic Outburst Syndrome	MESH
MESH:C535300	Autosomal dominant compelling helio ophthalmic outburst syndrome	Autosomal dominant compelling helio ophthalmic outburst syndrome	MESH
MESH:C535300	Autosomal dominant compelling helio ophthalmic outburst syndrome	Peroutka sneeze	MESH
MESH:C535300	Autosomal dominant compelling helio ophthalmic outburst syndrome	Photic sneeze reflex	MESH
MESH:C535301	Charcot-Marie-Tooth disease, Type 4E	Congenital Hypomyelinating Neuropathy	MESH
MESH:C535301	Charcot-Marie-Tooth disease, Type 4E	Congenital hypomyelinating neuropathy (CHN)	MESH
MESH:C535302	Charcot-Marie-Tooth disease, X-linked recessive, 2	CMTX2	MESH
MESH:C535303	Charcot-Marie-Tooth disease, X-linked recessive, 3	CMTX3	MESH
MESH:C535305	2-hydroxyethyl methacrylate sensitization	2-hydroxyethyl methacrylate sensitization	MESH
MESH:C535305	2-hydroxyethyl methacrylate sensitization	Sensitization to 2-hydroxyethyl methacrylate	MESH
MESH:C535306	2-Hydroxyglutaricaciduria	2-Hga	MESH
MESH:C535306	2-Hydroxyglutaricaciduria	2-Hydroxyglutaric Aciduria	MESH
MESH:C535306	2-Hydroxyglutaricaciduria	2-Hydroxyglutaricaciduria	MESH
MESH:C535306	2-Hydroxyglutaricaciduria	Combined D-2- and L-2-hydroxyglutaric aciduria	MESH
MESH:C535306	2-Hydroxyglutaricaciduria	D-2-hydroxyglutaric aciduria	MESH
MESH:C535306	2-Hydroxyglutaricaciduria	L-2-Hydroxyglutaric Acidemia	MESH
MESH:C535306	2-Hydroxyglutaricaciduria	L-2-hydroxyglutaric aciduria	MESH
MESH:C535307	2-Methylacetoacetyl CoA thiolase deficiency	2-Methylacetoacetyl CoA thiolase deficiency	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	3 Methylcrotonyl-CoA carboxylase deficiency	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	3 Methylcrotonylglycinuria	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	3 alpha methylcrotonylglycinuria 1	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	3-Mcc Deficiency	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	3-Methylcrotonyl-Coa Carboxylase Deficiency	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	3-Methylcrotonyl-Coenzyme A Carboxylase Deficiency	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	3-Methylcrotonylglycinuria	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	3-Methylcrotonylglycinuria I	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	3-methylcrotonyl CoA carboxylase 1 deficiency	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	Bmcc Deficiency	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	Deficiency of Methylcrotonoyl-Coa Carboxylase	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	MCC1 Deficiency	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	MCCD Type 1	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	Mcc Deficiency	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	Methylcrotonyl-Coa Carboxylase Deficiency	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	Methylcrotonylglycinuria Type I	MESH
MESH:C535308	3-methylcrotonyl CoA carboxylase 1 deficiency	methylcrotonoyl-CoA carboxylase 1 deficiency	MESH
MESH:C535309	3-methylcrotonyl CoA carboxylase 2 deficiency	3 alpha methylcrotonyl-coa carboxylase 2 deficiency	MESH
MESH:C535309	3-methylcrotonyl CoA carboxylase 2 deficiency	3 alpha methylcrotonylglycinuria 2	MESH
MESH:C535309	3-methylcrotonyl CoA carboxylase 2 deficiency	3-Methylcrotonyl-CoA Carboxylase 2 Deficiency	MESH
MESH:C535309	3-methylcrotonyl CoA carboxylase 2 deficiency	3-Methylcrotonylglycinuria II	MESH
MESH:C535309	3-methylcrotonyl CoA carboxylase 2 deficiency	3-methylcrotonyl CoA carboxylase 2 deficiency	MESH
MESH:C535309	3-methylcrotonyl CoA carboxylase 2 deficiency	MCC2 Deficiency	MESH
MESH:C535309	3-methylcrotonyl CoA carboxylase 2 deficiency	Methylcrotonylglycinuria type 2	MESH
MESH:C535309	3-methylcrotonyl CoA carboxylase 2 deficiency	methylcrotonoyl-CoA carboxylase 2 deficiency	MESH
MESH:C535310	3-Hydroxyacyl-CoA Dehydrogenase Deficiency	3-Alpha-Hydroxyacyl-Coenzyme A Dehydrogenase Deficiency	MESH
MESH:C535310	3-Hydroxyacyl-CoA Dehydrogenase Deficiency	3-Hydroxyacyl-CoA Dehydrogenase Deficiency	MESH
MESH:C535310	3-Hydroxyacyl-CoA Dehydrogenase Deficiency	3-Hydroxyacyl-Coenzyme A Dehydrogenase Deficiency	MESH
MESH:C535310	3-Hydroxyacyl-CoA Dehydrogenase Deficiency	HAD Deficiency	MESH
MESH:C535310	3-Hydroxyacyl-CoA Dehydrogenase Deficiency	HADH Deficiency	MESH
MESH:C535310	3-Hydroxyacyl-CoA Dehydrogenase Deficiency	HADHSC Deficiency	MESH
MESH:C535310	3-Hydroxyacyl-CoA Dehydrogenase Deficiency	M-SCHAD Deficiency	MESH
MESH:C535310	3-Hydroxyacyl-CoA Dehydrogenase Deficiency	SCHAD Deficiency	MESH
MESH:C535311	Costeff optic atrophy syndrome	Costeff optic atrophy syndrome	MESH
MESH:C535311	Costeff optic atrophy syndrome	Costeff syndrome	MESH
MESH:C535311	Costeff optic atrophy syndrome	Iraqi Jewish optic atrophy plus	MESH
MESH:C535311	Costeff optic atrophy syndrome	Optic atrophy plus syndrome	MESH
MESH:C535312	3-Hydroxyisobutyric aciduria	3-Hydroxyisobutyric aciduria	MESH
MESH:C535313	3C syndrome	3C syndrome	MESH
MESH:C535313	3C syndrome	CCC dysplasia	MESH
MESH:C535313	3C syndrome	Craniocerebellocardiac dysplasia	MESH
MESH:C535313	3C syndrome	Dandy-Walker-like malformation with atrioventricular septal defect	MESH
MESH:C535313	3C syndrome	Ritscher Schinzel syndrome	MESH
MESH:C535313	3C syndrome	Ritscher-Schinzel Syndrome	MESH
MESH:C535314	Miller-McKusick-Malvaux-Syndrome (3M Syndrome)	3-M Syndrome	MESH
MESH:C535314	Miller-McKusick-Malvaux-Syndrome (3M Syndrome)	3M Syndrome	MESH
MESH:C535314	Miller-McKusick-Malvaux-Syndrome (3M Syndrome)	Dolichospondylic Dysplasia	MESH
MESH:C535314	Miller-McKusick-Malvaux-Syndrome (3M Syndrome)	Gloomy Face Syndrome	MESH
MESH:C535314	Miller-McKusick-Malvaux-Syndrome (3M Syndrome)	Le Merrer Syndrome	MESH
MESH:C535314	Miller-McKusick-Malvaux-Syndrome (3M Syndrome)	Miller-McKusick-Malvaux-Syndrome	MESH
MESH:C535314	Miller-McKusick-Malvaux-Syndrome (3M Syndrome)	Miller-McKusick-Malvaux-Syndrome (3M Syndrome)	MESH
MESH:C535314	Miller-McKusick-Malvaux-Syndrome (3M Syndrome)	Three M Syndrome	MESH
MESH:C535314	Miller-McKusick-Malvaux-Syndrome (3M Syndrome)	Three M Syndrome 1	MESH
MESH:C535314	Miller-McKusick-Malvaux-Syndrome (3M Syndrome)	Three-M Slender-Boned Nanism	MESH
MESH:C535314	Miller-McKusick-Malvaux-Syndrome (3M Syndrome)	Yakut Short Stature Syndrome	MESH
MESH:C535315	4-hydroxyphenylacetic aciduria	4-hydroxyphenylacetic aciduria	MESH
MESH:C535317	47, XYY syndrome	47 XYY syndrome	MESH
MESH:C535317	47, XYY syndrome	Jacob's syndrome	MESH
MESH:C535317	47, XYY syndrome	XYY syndrome	MESH
MESH:C535317	47, XYY syndrome	YY syndrome	MESH
MESH:C535318	Triple X syndrome	Super female	MESH
MESH:C535318	Triple X syndrome	Triple X syndrome	MESH
MESH:C535318	Triple X syndrome	Triple-X chromosome syndrome	MESH
MESH:C535318	Triple X syndrome	Triple-X female	MESH
MESH:C535318	Triple X syndrome	Triplo X syndrome	MESH
MESH:C535318	Triple X syndrome	Trisomy X	MESH
MESH:C535318	Triple X syndrome	XXX syndrome	MESH
MESH:C535319	49,XXXXX syndrome	Chromosome X pentasomy	MESH
MESH:C535319	49,XXXXX syndrome	Chromosome XXXXX syndrome	MESH
MESH:C535319	49,XXXXX syndrome	Penta-X syndrome	MESH
MESH:C535319	49,XXXXX syndrome	Pentasomy X	MESH
MESH:C535319	49,XXXXX syndrome	Pentasomy X syndrome	MESH
MESH:C535321	5-Nucleotidase syndrome	5'-Nucleotidase syndrome	MESH
MESH:C535321	5-Nucleotidase syndrome	5-Nucleotidase syndrome	MESH
MESH:C535322	5-oxoprolinase deficiency	5-alpha-oxoprolinase deficiency	MESH
MESH:C535322	5-oxoprolinase deficiency	5-oxoprolinase deficiency	MESH
MESH:C535322	5-oxoprolinase deficiency	Oxoprolinuria Due To Oxoprolinase Deficiency	MESH
MESH:C535322	5-oxoprolinase deficiency	Oxoprolinuria due to 5-oxoprolinase deficiency	MESH
MESH:C535323	Chromosome 5q Deletion Syndrome	5q deletion syndrome	MESH
MESH:C535323	Chromosome 5q Deletion Syndrome	5q- syndrome	MESH
